station_name,station_code,station_lat,station_long
Kakirigumma ,KKGM,18.9242243,83.0106234
Muribahal ,MRBL,20.3869482,83.0139811
Anakapalle ,AKP,17.6833,83.0167
Ismailpur ,IMGE,25.7977922,83.0180101
Sarnath ,SRNT,25.3811111,83.0213889
Chopan ,CPU,24.5167,83.0333
Renukut ,RNQ,24.2194761,83.0334524
Markundi ,MKD,24.6210313,83.042179
Thadi ,THY,17.6471829,83.0522468
Roberts Ganj ,RBGJ,24.7,83.0667
Khalilabad ,KLD,26.775,83.0736
Munderwa ,MND,26.7603534,83.0764031
Tikiri ,TKRI,19.1785011,83.0911609
Karakavalasa ,KVLS,18.0301797,83.0965265
Tilati ,TLT,26.8946757,83.0965265
Churk ,CUK,24.65,83.1
Rahenbata ,RNBT,20.3276907,83.1072565
Kharsia ,KHS,21.9835317,83.1085976
Baghauli ,BGH,26.4614364,83.1126209
Mughal Sarai Junction ,MGS,25.2767073,83.1173143
Sonwara ,SWO,25.9695846,83.1193257
Sanichara ,SAC,26.6512752,83.124689
Maghar ,MHH,26.7557109,83.1277242
Jaunpur Junction ,JNU,25.9489716,83.14432
Duvvada ,DVD,17.6946257,83.146138
Lakkavarapukota ,LVK,18.0276145,83.1488186
Titlagarh ,TIG,20.3,83.15
Bhawanipatna ,BWIP,19.9,83.1667
Chharra ,CHRA,21.7131614,83.1675799
Domingarh ,DMG,27.1912471,83.1742791
Ambikapur ,ABKP,23.1354921,83.1817856
Azamgarh ,AMH,26.0737044,83.1859458
Aunrihar Junction ,ARJ,25.5450383,83.1875079
Dadpur ,DPX,19.9782864,83.1876753
Kottavalasa ,KTV,17.8908652,83.1908216
Roshanpur ,RHN,25.7950476,83.1930331
Hafizpur ,HZR,26.0915202,83.2104426
Kantakapalle ,KPL,17.9443046,83.2104426
Leliguma ,LLGM,19.2658147,83.2117816
Kuchman ,KCA,25.3209157,83.2124511
Kesinga ,KSNG,20.1821881,83.2131206
Pendurti ,PDT,17.8059158,83.2131206
Sahjanwa ,SWA,26.758544,83.2142269
Vishakapatnam ,VSKP,17.6868159,83.2184815
Simhachalam ,SCM,17.7741624,83.2318634
Duddhinagar ,DXN,24.2154062,83.2385559
Malkapuram ,MLK,17.6854667,83.2432403
Sakaldiha ,SLD,25.3501849,83.2577312
Bhupdeopur ,BEF,21.9736096,83.2626433
Chhandrauli ,CDRL,25.2667,83.2667
Jagatbela ,JTB,26.7711703,83.2706704
Alamanda ,ALM,18.012207,83.271139
Chandauli Mjhwr ,CDMR,25.2499095,83.2753848
Anand Nagar ,ANDN,27.1,83.2833333
Sathiaon ,SAA,26.0364565,83.2907339
Bhalumaska ,BLMK,19.3279467,83.2920713
Peppeganj ,PJ,26.9309182,83.2950461
Sadat ,SDT,25.673891,83.308701
Gatora ,GTW,25.7728455,83.3174755
Sikarpai ,SKPI,19.4013778,83.3174755
Raigadh Road ,RGQ,22.1675944,83.3261061
Rupra Road ,RPRD,20.1158249,83.3293162
Donkinavalasa ,DNV,18.4838975,83.3295056
Kirodimalnagar ,KDTR,21.9268497,83.3322947
Gajapatinagaram ,GPI,18.2797697,83.3333474
Saintala ,SFC,20.4391269,83.344206
Saidraja ,SYJ,25.25,83.35
Bobbili ,VBL,18.5735047,83.3583654
Anandapuram ,ANF,17.9053509,83.3629107
Jakhanian ,JKN,25.745842,83.3709253
Gorakhpur City ,GKY,26.7605545,83.3731675
Gorapur ,GPJ,26.7605545,83.3731675
Norla Road ,NRLR, 20.041454, 83.373179
Gorakhpur Cant ,GKC,26.7434369,83.3737667
Daudpur ,DDP,26.7401226,83.3742644
Gotlam ,GTLM,18.1696768,83.3749322
Dhanakya ,DNK,26.7716964,83.382073
Muhammadabad ,MMA,26.0329808,83.3823004
Lanjigarh Road ,LJR,19.9475516,83.393628
Komatipalli ,KMX,18.6021368,83.3956308
Nandganj ,NDJ,25.5408406,83.3976335
Wyndhamganj ,WDM,24.2593526,83.3976335
Raigarh ,RIG,21.9,83.4
Vizianagram Junction ,VZM,18.1168879,83.401336
Jaitwar ,JTW,25.6222923,83.4069787
Purna Junction ,PAU,18.1168511,83.4098976
Kota Junction ,KOTA,18.1115311,83.4126947
Dheena ,DHA,25.3440257,83.4152942
Nautanwa ,NTV,27.4333,83.4167
Rayagada ,RGDA,19.1667,83.4167
Dullahapur ,DLR,25.8012642,83.4243305
Jimidipeta ,JMPT,19.016255,83.4256651
Parvatipuram ,PVP,18.7833,83.4333
Kuneru ,KNRT,18.9677927,83.4350062
Therubali ,THV,19.3288938,83.4403434
Gurla ,GQL,18.2031702,83.4483483
Ambodala ,AMB,19.8343745,83.4576861
Bargarh Road ,BRGA,21.5067334,83.4603251
Gumada ,GMDA,18.8788793,83.4710234
Kotarlia ,KRL,21.8856486,83.472357
Manigram ,MGLE,27.6192898,83.4750241
Balangir ,BLGR,20.7167,83.4833
Doikallu ,DKLU,19.7413387,83.4852362
Garudubilli ,GRBL,18.711897,83.4930239
Sambalpur Road ,SBPD,20.7140366,83.4934162
Muniguda ,MNGD,19.6211504,83.4987493
Bissamcuttack ,BMCK,19.5057452,83.5016887
Nagar Untari ,NUQ,24.2845355,83.5016887
Chainpur ,CNPR,25.0323336,83.5043545
Loisingha ,LSX,20.8605712,83.5096859
Durgauti ,DGO,25.2144878,83.5190146
Pipraich ,PPC,26.8264,83.53
Sardiha ,SUA,27.1510618,83.5310068
Garividi ,GVI,18.2858395,83.5363359
Dungripali ,DJX,21.0475445,83.5509886
Palia ,PLA,26.4385921,83.5516545
Koradih ,KRDH,24.998989,83.5523205
Mau Junction ,MAU,25.9394323,83.5638069
Zamania ,ZNA,25.4333,83.5667
Chipurupalle ,CPP,18.3120536,83.5696325
Ghazipur City ,GCT,25.5840419,83.5770202
Chauri Chaura ,CC,26.6492695,83.5842775
Barpali ,BRPL,21.192717,83.587503
Karauta ,KWO,27.2540097,83.6055732
Bargarh ,BRG,21.3333,83.6167
Bhabua Road ,BBU,25.1730562,83.6193367
Semari ,SES,26.7278851,83.6604428
Kudra ,KTQ,25.0117648,83.6607752
Gauri Bazar ,GB,26.5928422,83.6680875
Dildarnagar Junction ,DLN,25.4194655,83.6684905
Sigadam ,SGDM,18.3777917,83.6813803
Kaptanganj Junction ,CPJ,26.9263507,83.7001516
Daghora ,DAO,21.8670146,83.7185852
Ghughuli ,GH,27.0514832,83.7252266
Pusauli ,PSE,25.0964939,83.7265548
Bhadaura ,BWH,25.4541185,83.7398352
Kirihrapur ,KER,26.0449958,83.7438188
Yusufpur ,YFP,25.6269953,83.7491298
Siswa Bazar ,SBZ,27.15,83.7667
Attabira ,ATS,21.3690304,83.775678
Gorakhpur Junction ,GKP,26.5081969,83.7774949
Ponduru ,PDU,18.3569699,83.7780005
Deoria Sadar ,DEOS,26.5081158,83.7824792
Sarkoni ,SIQ,24.4475299,83.7916015
Garhwa ,GHQ,24.1548982,83.7995617
Nunkhar ,NRA,26.4864179,83.8028782
Gahmar ,GMR,25.4983696,83.8101286
Karamnasa ,KMS,25.4395928,83.8342989
Untare Road ,URD,24.341261,83.8349211
Ramkola ,RKL,26.9042,83.8411
Ratnapur ,RNU,27.8988404,83.8419989
Belthara Road ,BLTR,26.1258356,83.8446502
Belpahar ,BPH,21.821753,83.845812
Rasra ,RSR,25.8591065,83.855467
Turtipar ,TTI,26.1537575,83.8612186
Muhammadganj ,MDJ,24.4328043,83.8658569
Karimuddin Pur ,KMDR,25.6941679,83.8738075
Khada ,KZA,27.1796643,83.8751325
Garwa Road ,GHD,24.2146681,83.8870563
Hirakud ,HKG,21.5366818,83.8950042
Srikakulam Road ,CHE,18.4084706,83.9034476
Bansh Baria ,BSAE,26.6824176,83.9042754
Brajrajnagar ,BRJN,21.8167,83.9167
Mahanadi ,MHN,21.2614579,83.9188416
Salempur Junction ,SRU,26.2978941,83.9242203
Bhatni Junction ,BTT,26.381477,83.9343972
Haidarnagar ,HDN,24.4870089,83.944655
Ib ,IB,21.816491,83.948885
Chilkahar ,CHR,25.824744,83.9664886
Chhipadohar ,CPDR,24.2594828,83.9717805
Panpali ,PNPL,21.4845889,83.9731033
Buxar ,BXR,25.5647103,83.9777482
Padrauna ,POU,26.9025,83.9819
Sambalpur ,SBP,21.4746251,83.985008
Sambalpur City ,SBPY,21.4746251,83.985008
Japla ,JPL,24.5327804,83.9982326
Chit Baragaon ,CBN,25.7348119,84.0008772
Jharsuguda Junction ,JSG,21.8554375,84.0061661
Bhatpar Rani ,BHTR,26.3087219,84.0312817
Sasaram ,SSM,24.949036,84.0314295
Kajrat Nawadih ,KYF,24.5916127,84.0506071
Daltonganj ,DTO,24.0333,84.0667
Tilaru ,TIU,18.4761723,84.0761995
Jujumura ,JUJA,21.3059751,84.0854432
Dhutra ,DTV,21.899325,84.0909058
Nabenagar Road ,NBG,24.6535699,84.0943444
Jajpur K Road ,JJKR,18.7823852,84.1424417
Ballia ,BUI,25.7584381,84.1487319
Dumraon ,DURE,25.55,84.15
Mairwa ,MW,26.2333,84.15
Kotabommali ,KBM,18.5184138,84.151428
Bagdihi ,BEH,21.9200706,84.1548157
Nazirganj ,NAZJ,25.4649225,84.1639569
Ankorah Akorha ,ANH,24.7606381,84.17055
Dehri On Sone ,DOS,24.9013889,84.1838889
Dumri Bihar ,DMBR,25.6228212,84.1843932
Twining Ganj ,TWG,25.5689484,84.2182461
Son Nagar ,SEB,24.8831923,84.2239276
Hardattpur ,HDT,25.9177448,84.2252449
Tamkuhi Road ,TOI,26.7240293,84.2294518
Bhairoganj ,BRU,27.1483109,84.242368
Bandhua ,BNF,24.5589546,84.2529028
Jiradei ,ZRDE,26.2205971,84.2564893
Naupada Junction ,NWP,18.5790752,84.2829332
Bamra ,BMB,22.0525565,84.288444
Sahatwar ,STW,25.8333333,84.3
Badmal ,BUDM,21.8120226,84.3114687
Dhanapur Orissa ,DIR,19.6591128,84.3160725
Burhwal ,BUW,25.1213823,84.3272518
Rairakhol ,RAIR,21.0741608,84.3410586
Siwan Junction ,SV,26.2110322,84.3583126
Reoti ,ROI,25.8466088,84.3783049
Thawe Jn ,THE,26.4367661,84.3988806
Palasa ,PSA,18.7747161,84.4093876
Phesar ,PES,24.8386837,84.4146403
Garpos ,GPH,22.1343123,84.4198927
Nawadah ,NWD,26.5551885,84.4198927
Badabandha ,BDBA,20.6492663,84.4251445
Sogra ,SOGR,22.6604601,84.4330214
Pundi ,PUN,18.6666667,84.4333333
Jakhim ,JHN,24.8383275,84.4448348
Bihiya ,BEA,25.5608951,84.4513967
Duraundha Junction ,DDA,26.0872421,84.4594341
Narkatiaganj Junction ,NKE,27.1048944,84.4639444
Suraimanpur ,SIP,25.82297,84.4789489
Chainwa ,CW,26.0181766,84.4973098
Bettiah ,BTH,26.8,84.5
Latehar ,LTHR,23.75,84.5
Sathi ,SAHI,27.0165482,84.5038658
Ekma ,EKMA,25.9651053,84.5353247
Chanpatia ,CAI,26.9445192,84.5379455
Karisath ,KRS,25.5495321,84.5633125
Manjhi ,MHT,25.8385933,84.5792243
Raj Gangpur ,GP,22.190196,84.5798623
Sompeta ,SPT,18.9456083,84.582481
Jaraikela ,JRA,22.0851131,84.5916459
Paharpur ,PRP,26.6031974,84.5981913
Majhowlia ,MJL,26.7994224,84.6204403
Bhalulata ,BUL,22.4148345,84.6348321
Rafiganj ,RFJ,24.8230648,84.6348321
Umra ,UMRA,22.8740418,84.6439886
Kopa Samhota ,KPS,25.8520338,84.6528985
Ara ,ARA,25.548571,84.6621
Kanshbahal ,KXN,22.2167232,84.6636049
Gautamsthan ,GTST,25.7833,84.6667
Ichchpuram ,IPM,19.1174139,84.6845216
Nuagaon ,NXN,21.1102249,84.7237198
Kalunga ,KLG,22.222173,84.733359
Gamharia ,GMH,24.5976313,84.7459203
Boinda ,BONA,20.9223091,84.7485315
Chhapra Kacheri ,CI,25.7835481,84.7531435
Chhapra ,CPR,25.7835481,84.7531435
Banahi ,BYN,24.5672245,84.7655017
Kulharia ,KUA,25.5726222,84.7707223
Ramgarhwa ,RGH,26.8714048,84.7785523
Kalamb Road ,KMRD,19.6683122,84.789928
Guraru ,GRRU,24.8108395,84.7915999
Brahmapur ,BAM,19.3149618,84.7940911
Koelwar ,KWR,25.5833,84.8
Panposh ,PPO,22.2375766,84.8033402
Goldingganj ,GALG,25.7517194,84.8281174
Paraiya ,PRY,24.8163627,84.8444122
Raxual Junction ,RXL,26.9868646,84.8447217
Ragaul ,RGU,26.9833,84.85
Rourkela ,ROU,22.260423,84.8535844
Raghunathpalli ,RGP,19.5447802,84.85549
Patara ,PTRE,19.3211263,84.8646113
Chatra ,CTR,24.2167,84.8667
Bihta ,BTA,25.5633231,84.8698081
Baragopal ,BAGL,25.7596395,84.8854545
Bapudm Motihari ,BMKI,26.6554641,84.9051507
Samaswara ,SMSR,25.0434628,84.9108466
Bondamunda ,BNDM,22.2396629,84.9167048
Bano ,BANO,22.6499173,84.9219115
Sadisopur ,SDE,25.5469768,84.9232131
Kastha ,KSTA,24.8095647,84.9271177
Mccluskieganj ,MGME,23.6498584,84.9440346
Pokla ,PKF,22.9182841,84.9531416
Chatrapur ,CAP,19.35,84.9833
Jehanabad ,JHD,25.2166667,84.9833333
Tehta ,THA,25.1130143,84.9848887
Makhdumpur Gaya ,MDE,24.5235805,84.9850045
Bisra ,BZR,22.2507413,84.9959227
Khalari ,KLRE,23.64728,84.99601
Gaya Junction ,GAYA,24.8042298,84.9996294
Chakand ,CKH,24.8889511,84.9999543
Dighwara ,DGA,25.745902,84.9999543
Murarpur ,MPY,24.8020401,85.0116514
Rengali ,RGL,21.2713405,85.0173224
Nadaul,NDU,25.296864,85.017334
Sitalpur ,STLR,25.7707485,85.0363372
Danapur ,DNR,25.6355556,85.0408333
Taregna ,TEA,25.3515364,85.0411133
Chakia ,CAA,26.4167,85.05
Ganjam ,GAM,19.387389,85.0515413
Baradwar ,BUA,20.1471871,85.0610121
Bagaha ,BUG,24.525509,85.0662054
Nadwan ,NDW,25.3990589,85.0681528
Khallikot ,KIT,19.6072997,85.0765906
Phulwari Sharif ,PWS,25.57749,85.079361
Vyasnagar ,VYN,25.6133122,85.0810818
Pothahi ,PFT,25.4408964,85.0824314
Rambha ,RBA,19.5118041,85.0889981
Angul ,ANGL,20.85,85.1
Nayagarh ,NYG,20.1231332,85.1038426
Mehsi ,MAI,26.3539506,85.1116264
Punpun ,PPN,25.5490253,85.1142207
Patna Saheb ,PNC,25.6097506,85.1241512
Sonpur Junction ,SEE,25.7549086,85.1265121
Tankuppa ,TKN,24.7009062,85.1323779
Patna Junction ,PNBE,25.6035902,85.1366123
Motipur ,MTR,26.2525481,85.1608985
Rajendranagar ,RJQ,25.6062727,85.1650548
Jaitipur ,JTU,25.8990139,85.1660825
Manoharpur ,MOU,22.3730219,85.1971763
Gulzarbagh ,GZH,25.6096329,85.2035187
Talcher Road ,TLHD,20.8868796,85.2083868
Hajipur Junction ,HJP,25.703038,85.215549
Talcher ,TLHR,20.9699395,85.216683
Pundhag ,PNW,23.3440505,85.274834
Gumman ,GMM,24.7158497,85.2761274
Bairagnia ,BGU,26.75,85.2833
Hilsa ,HIL,25.3167,85.2833
Fatwa ,FUT,25.5238047,85.2916454
Gurpa ,GAP,24.5624776,85.2968171
Govindpur Road ,GBX,25.5148003,85.2990254
Patratu ,PTRU,23.6329221,85.3032811
Ranchi Road ,RRME,23.3277428,85.3045227
Ranchi ,RNC,23.3440997,85.309562
Bihara ,BHZ,25.0960742,85.3131194
Pradhankhunta ,PKA,23.5070134,85.3174158
Hardas Bigha ,HDE,25.4983716,85.327837
Parhihara ,PIH,26.5246008,85.3304212
Bidupur ,BIU,25.6448613,85.3368812
Meramandolil ,MRDL,20.7832522,85.3368812
Goraul ,GRL,25.9371202,85.339465
Hazaribagh Road ,HZD,23.3733629,85.3429555
Lalpur ,LLR,23.3683708,85.3433404
Kuhuri ,KUU,19.8742575,85.3472155
Bhalui ,BFM,25.7324912,85.3536735
Anand Junction ,ANND,26.107402,85.3593095
Bhurkunda ,BHKD,23.652439,85.3601307
Goilkera ,GOL,22.5075703,85.3769159
Muzaffarpur Junction ,MFP,26.1222744,85.3778841
Barabil ,BBN,22.1053397,85.3789642
Dumariya ,DY,26.8,85.3833333
Khusropur ,KOO,25.4810818,85.3885333
Kalupara Ghat ,KAPG,19.8966501,85.4036272
Desari ,DES,25.6647001,85.4040194
Naraynpur Anant ,NRPA,26.0927682,85.4117608
Rajgir ,RGD,25.0172573,85.4161642
Banspani ,BSPX,22.0004944,85.4239154
Tatisilwai ,TIS,23.3695017,85.4323991
Chaube ,CBH,24.6778045,85.4349783
Bara Jamda ,BJMD,22.16469,85.43638
Nalanda ,NLD,25.1240603,85.4594749
Sonua ,SWR,22.5708967,85.4607639
Silaut ,SLT,26.0339075,85.4620528
Gujhandi ,GJD,24.5009699,85.4659195
Arigada ,ARGD,23.644858,85.468022
Mehnar Road ,MNO,25.6441572,85.4750571
Deojhar ,DJHR,22.0807955,85.4771152
Barka Kana ,BRKA,23.6167,85.4833
Sitamarhi ,SMI,26.6,85.4833333
Sankarpur ,SNQ,27.05,85.4833333
Korai Halt ,KRIH,25.1440558,85.4858024
Palachauri ,PCLI,25.1708918,85.4916903
Magra ,MUG,25.1931149,85.4929785
Runni Saidpur ,RUSD,26.3888887,85.5043671
Noamundi ,NOMD,22.1574019,85.5084348
Siho ,SIHO,26.0060986,85.5161612
Suhsarai ,SOW,25.2263512,85.5161612
Bihar Sharif ,BEHS,25.1833,85.5167
Bisugirsharif ,BGSF,25.1833,85.5167
Rjndr Ngr Bihar ,RJPB,25.1833,85.5167
Derowan P. H. ,DRWN,24.8283627,85.5174488
Ramgarh Cant ,RMT,23.6175234,85.520314
Harnaut ,HRT,25.3691786,85.5300608
Bakhtiyarpur Junction ,BKP,25.4558542,85.5323625
Nirakarpur ,NKP,19.9918732,85.532898
S Bhakhtiyarpur ,SBV,25.4561375,85.5380467
Basbari ,BSI,27.8009346,85.5560635
Pawapuri Road ,PQE,25.1020508,85.5675182
Shahpur Patoree ,SPP,25.63617,85.568077
Lotapahar ,LPH,22.6184129,85.5681349
Dangoaposi ,DPS,22.17337,85.58726
Athmal Gola ,ATL,25.4528938,85.5898285
Dhenkanal ,DNKL,20.6667,85.6
Koderma ,KQR,24.4667,85.6
Jonha ,JON,23.3416667,85.6083333
Chakradharpur ,CKP,22.6765454,85.6254997
Waris Aleganj ,WRS,25.0167,85.6333
Danea ,DNEA,23.8035772,85.6588999
Tajpur Dehma ,TJD,25.8498572,85.6666046
Tajpur ,TJP,25.8498572,85.6666046
Khudiram B Pusa ,KRBP,25.9090352,85.6717405
Kendujhargarh ,KDJR,21.5151196,85.684578
Basantapur ,BSTP,26.9333333,85.7
Khurda Road Junction ,KUR,20.1667,85.7
Janakpur Road ,JNR,26.4567342,85.7012621
Barabambo ,BRM,22.6981205,85.7089338
Barh ,BARH,25.469347,85.710959
Kashi Chak ,KSC,25.0695452,85.7166582
Chautara ,CROA,27.7710014,85.7205065
Kendposi ,KNPS,22.2939974,85.7217892
Karpurigram ,KPGM,25.8678722,85.7269198
Ghantikhal Ndpr ,GHNH,20.5109624,85.7363498
Kapilas Road ,KIS,20.6888796,85.7444256
Delang ,DEG,20.0360957,85.7615379
Radhakishorepur ,RQP,20.5637763,85.7628196
Sitabinj ,STBJ,21.5024021,85.7692277
Naraj Marthapur ,NQR,20.4598452,85.7800396
Samastipur Junction ,SPJ,25.8581981,85.7874865
Harichandanpur ,HCNR,21.3378302,85.7910095
Nilakantheswar ,NKW,21.4259621,85.7982147
Ujiarpur ,UJP,25.7770016,85.7999758
Chaibasa ,CBSA,22.5474364,85.8025373
Gaushala ,GWS,26.9171875,85.8025373
Punarakh ,PHK,25.4761789,85.8111215
Rajkharsawan Junction ,RKSN,22.7341018,85.8116618
Vidyapatidham ,VPDA,25.6249035,85.8138335
Sakhi Gopal ,SIL,19.9467067,85.8140627
Chilikidara ,CLDR,21.2508593,85.8230251
Gumia ,GMIA,23.808091,85.8230251
Bhubaneswar ,BBS,20.2960587,85.8245398
Puri ,PURI,19.8133822,85.8314655
Kamtaul ,KML,26.1762851,85.833266
Dalsingh Sarai ,DSS,25.6667,85.8333
Mancheswar ,MCS,20.3217517,85.8371058
Silli ,SLF,23.3484396,85.8511827
Sheikpura ,SHK,25.1416937,85.8628915
Sathajagat ,STJT,25.6310823,85.8679926
Thalwara ,TLWA,26.0669801,85.8780463
Mahali Marup ,MMV,22.7570139,85.8797997
Kathara Road ,KTRR,23.7695629,85.8807441
Cuttack ,CTC,20.462521,85.8829895
Bokaro Thermal ,BKRO,23.7978583,85.8844404
Tulin ,THO,23.3777108,85.8908337
Ghatsila ,GTS,23.0181345,85.8933908
Haiaghat ,HYT,26.0748986,85.8972262
Bachwara Junction ,BCA,25.5813776,85.9002624
Laheria Sarai ,LSI,26.1193569,85.9048962
Darbhanga Junction ,DBG,26.1573879,85.907133
Gola Road ,GRE,23.4224264,85.9076571
Charbatia ,CBT,20.5582542,85.9092879
Jarangdih ,JAN,23.7718778,85.912565
Mokameh Junction ,MKA,25.3921946,85.9136833
Hatia ,HTE,22.749659,85.917677
Tiraldih ,TUL,23.1348646,85.9240662
Sagadapata ,SGDP,21.2652542,85.9253439
Chichaki ,CCK,24.1108329,85.9330098
Tangiriapal ,TGRL,21.1851038,85.9330098
Teghra ,TGA,25.4919444,85.9386111
Sini Junction ,SINI,22.7884715,85.945624
Sirari ,SRY,25.133275,85.952584
Salagaon ,SQQ,20.5736252,85.957916
Bermo ,BRMO,23.79182,85.95862
Jhalida ,JAA,23.37,85.97
Tomka ,TMKA,21.1076683,85.9760557
Nipania ,NPI,25.4125841,85.9764282
Hathidah Junction ,HTZ,25.363673,85.9891117
Latemda ,LMTD,23.0979717,85.9891117
Phusro ,PUS,23.7622641,86.0020693
Rajendra Pul ,RJO,25.3872208,86.0106026
Baghuapal ,BGPL,21.0442205,86.0147084
Dumri Halt ,DMRX,25.2833126,86.0151868
Barhiya ,BRYA,25.287235,86.019192
Rampur Dumra ,RDUM,25.3103827,86.0249117
Rusera Ghat ,ROA,25.752217,86.0311202
Bokaro Stl City ,BKSC,23.6657661,86.0448468
Sukinda Road ,SKND,20.9750896,86.0515576
Mankatha ,MKB,25.206203,86.056784
Bhandaridah ,BHME,23.7556141,86.0586957
Billi ,BXLL,24.9976163,86.0606074
Tupkadih ,TKB,23.7135979,86.0639548
Jakhapura ,JKPR,20.9308225,86.0644304
Manikul ,MIK,22.9200889,86.0669335
Galudih ,GUD,23.7893006,86.0695274
Kotshila ,KSX,23.403088,86.0695274
Chandil Junction ,CNI,22.9553353,86.0704831
Madhubani ,MBI,26.3468544,86.0715474
Nergundi ,NRG,20.0031603,86.0746239
Jhimri ,JHMR,23.0688324,86.0758979
Sakri Junction ,SKI,26.2087522,86.0779682
Pandaul ,PDW,26.2566339,86.0835682
Radhagaon ,RDF,23.5981287,86.0860891
Luckeesarai Junction ,LKR,25.1719256,86.0930148
Kiul Junction ,KIUL,25.171812,86.1063063
Chandrapura ,CRP,23.74553,86.12252
Telo ,TELO,23.8174405,86.1255609
Parasnath ,PNME,23.9625,86.1327778
Begu Sarai ,BGS,25.4167,86.1333
Jaynagar ,JYG,26.5883988,86.1370148
Korahia ,KRHA,26.5266354,86.1395598
Nimdih ,NIM,22.9917487,86.1459216
Gomoh Junction ,GMO,23.8733148,86.1481481
Mananpur ,MNP,25.1059365,86.1554629
Lalit Lakshmipr ,LLPR,26.4371388,86.156947
Adityapur ,ADTP,22.7907697,86.1661178
Khajauli ,KJI,26.4537546,86.167546
Torang ,TRAN,23.3505267,86.167546
Madar ,MD,26.6219436,86.1802619
Biramdih ,BRMD,23.0451046,86.2006008
Tatanagar Junction ,TATA,22.7683344,86.2010774
Ramnagar Bengal ,RMRB,22.8077,86.2026476
Jamui ,JMU,24.9167,86.2167
Phulwartanr ,PLJE,23.7724909,86.2298238
Jambara ,JMV,21.0448679,86.2399844
Gorakhnath ,GRKN,20.3178629,86.25903
Danauli Phlwria ,DPL,25.4217551,86.2596166
Maheshmunda ,MMD,24.1771625,86.265377
Mahuda ,MHQ,23.7217013,86.2793375
Giridih ,GRD,24.1821391,86.2869507
Kendrapara Road ,KNPR,20.5610704,86.2943889
Kantadih ,KTD,23.2188577,86.2966472
Katrasgarh ,KTH,23.7987842,86.3040762
Gidhaur ,GHR,24.8648187,86.3123197
Lakhminia ,LKN,25.4106633,86.328169
Dhanmandal ,DNM,20.4219531,86.3288028
Tetulmari ,TET,23.7991647,86.3316844
Talgaria ,TLE,23.6936762,86.3503495
Rakha Mines ,RHE,22.6745207,86.3542718
Abhaipur ,AHA,25.2301131,86.355418
Masudan ,MSDN,25.2539139,86.3604859
Barabhum ,BBM,23.0295464,86.3617528
Jhajha ,JAJ,24.7744999,86.3756867
Purulia Junction ,PRR,23.3254134,86.3779031
Bheja ,BHJA,26.1014099,86.3946813
Dharhara ,DRH,25.259557,86.4098718
Dhanbad Junction ,DHN,23.7909631,86.4298023
Pathardih Junction ,PEH,23.6667,86.4333
Pathardih Bazar ,PBQ,23.6751946,86.4342302
Sudamdih ,SDMD,23.6545395,86.4405552
Dasharathpur ,DRTP,20.8401207,86.4421363
Bhojudih Junction ,BJE,23.642055,86.4468793
Kushtaur ,KSU,23.4033797,86.4538887
Khagaria Junction ,KGG,25.5062544,86.4653728
Santaldih ,SNTD,23.5984753,86.47438
Bhagwanpur ,BNR,26.59154,86.4870189
Bhadrakh ,BHC,21.0582737,86.4958396
Singhpur ,SNGP,20.6919096,86.5072345
Bagalia ,BGA,23.4421304,86.5274419
Bangriposi ,BGY,22.152718,86.5413297
Simultala ,STL,24.711761,86.5438544
Rukni ,RUI,23.5525913,86.5486944
Mansi Junction ,MNE,25.5091267,86.5553714
Dalbhumgarh ,DVM,22.5072389,86.5564757
Rajabera ,RJB,22.5369999,86.5564757
Aghwanpur ,AWP,25.9137664,86.5690938
Bariarpur ,BUP,25.2885718,86.5728785
Badla Ghat ,BHB,25.5534329,86.5868139
Koparia ,KFA,25.6610811,86.5974727
Markona ,MKO,21.1850024,86.605668
Dhamara Ghat ,DHT,25.6185382,86.6113409
Paradip ,PRDP,20.3165523,86.6113628
Mahes Khunt ,MSK,25.4629007,86.6232889
Chikni Road ,CKNI,26.0344357,86.634705
Madhupur Junction ,MDP,24.2706857,86.6426876
Jasidih Junction ,JSME,24.5147788,86.6442623
Kusmhi ,KHM,25.6866427,86.6485137
Dhauni ,DWLE,25.0908239,86.6648861
Raghunathpur ,RPR,23.5343795,86.6686635
Adra Junction ,ADRA,23.4955774,86.6742834
Pasraha ,PSR,25.3859071,86.6888051
Deoghar ,DGHR,24.4833,86.7
Jharia ,JRI,22.3,86.7
Chakulia ,CKU,22.4833,86.7167
Baripada ,BPO,21.935,86.7214
Baitarani Road ,BTV,20.7630412,86.7218374
Sultanganj ,SGG,25.24421,86.74468
Metyal Sohar ,MYX,23.4821509,86.7483473
Baikunthpur Road ,BRH,25.2202001,86.7517108
Indrabil ,IBL,23.4431245,86.7831085
Pipra ,PPA,26.1573297,86.7962965
Maheshi ,MVV,25.234433,86.7994359
Mahadevsal ,MXW,26.5430759,86.8069698
Kumardubi ,KMME,22.2616305,86.8101086
Barakar ,BRR,23.7395408,86.8145025
Jamtara ,JMT,23.9505496,86.8170132
Sirjam ,SRJM,23.4022133,86.8182685
Bani Bihar ,BNBH,26.0790332,86.8257994
Madankata ,MNC,22.789596,86.8283095
Akbarnagar ,AKN,25.2360213,86.8421053
Betnoti ,BTQ,21.7333333,86.85
Kulti ,ULT,23.7333,86.85
Gidni ,GII,22.4761481,86.8571659
Kanas Road ,KASR,47.7017252,86.8650007
Kalipahari ,KPK,23.4315964,86.8747223
